iter	RMSE
277	0.1744568213
278	0.1744178163
279	0.1744055735
280	0.1741851472
281	0.174166645
282	0.1740729438
283	0.1740273627
284	0.1739924192
285	0.1739706029
286	0.1739371391
287	0.1739016419
288	0.1738237967
289	0.1737916369
290	0.1737274238
291	0.1735631916
292	0.1735117767
293	0.1734722169
294	0.1734622715
295	0.1733949467
296	0.1733684261
297	0.1733303546
298	0.1732276857
299	0.1731148683
300	0.1730040482
301	0.1729751724
302	0.1729480346
303	0.1728708177
304	0.1728344131
305	0.172771519
306	0.1726986314
307	0.1726602439
308	0.1726024277
309	0.17255872
310	0.1725239258
311	0.1724963301
312	0.1724837877
313	0.1724541495
314	0.1724339768
315	0.172410637
316	0.1723934715
317	0.1723471895
318	0.1723005789
319	0.1722911424
320	0.1722834241
321	0.1722421216
322	0.1721652964
323	0.1720608525
324	0.1720116535
325	0.1719747155
326	0.1719622428
327	0.1718587927
328	0.1718232572
329	0.1717764029
330	0.1717161386
331	0.1716775287
332	0.1716365487
333	0.1711624809
334	0.1711509953
335	0.1711160367
336	0.1710915453
337	0.1710334619
338	0.1709820171
339	0.1709294806
340	0.1709093242
341	0.1708665645
342	0.1708286983
343	0.170807984
344	0.1707956942
345	0.1707850448
346	0.1707653129
347	0.1707459993
348	0.1707283787
349	0.1707178849
350	0.170693454
351	0.1706592062
352	0.1706142945
353	0.1705783839
354	0.1705198503
355	0.1704985202
356	0.1704776535
357	0.1704590273
358	0.1704427451
359	0.1704087442
360	0.1703573006
361	0.1703324017
362	0.1702915634
363	0.1702638613
364	0.1700076201
365	0.1699839401
366	0.1699129956
367	0.1698893777
368	0.1698289741
369	0.1698125609
370	0.169731527
371	0.1696972496
372	0.1696553641
373	0.1696137776
374	0.1695917348
375	0.1695475581
376	0.1695306265
377	0.1695148022
378	0.1694735539
379	0.1694487599
380	0.1693878352
381	0.1693791302
382	0.1693619921
383	0.1693340553
384	0.1693146916
385	0.1692758988
386	0.1692158085
387	0.1691785555
388	0.1691625961
389	0.1691544969
390	0.1690676707
391	0.1690318889
392	0.1689891642
393	0.1689497664
394	0.1689067558
395	0.1688496496
396	0.1688335714
397	0.1687942037
398	0.168684208
399	0.1686571057
400	0.168612639
401	0.1685838703
402	0.1685664294
403	0.1685410513
404	0.1684589182
405	0.1684472448
406	0.1684409436
407	0.1683851916
408	0.1683711593
409	0.1683409088
410	0.1683103587
411	0.16824103
412	0.1682169935
413	0.1681954062
414	0.1681733105
415	0.1681648449
416	0.168105788
417	0.1680620409
418	0.168056287
419	0.1680206049
420	0.1679973534
421	0.1679723258
422	0.1679442842
423	0.1679238553
424	0.1679138754
425	0.1678962058
426	0.16789501
427	0.1678503164
428	0.1677993376
429	0.1677880686
430	0.1677797315
431	0.1677488544
432	0.1677383224
433	0.167693655
434	0.167680482
435	0.1676033506
436	0.1675746979
437	0.1675300513
438	0.1675144537
439	0.1674635878
440	0.1674150948
441	0.1673651724
442	0.1672855321
443	0.1672801397
444	0.1672281335
445	0.1672178209
446	0.1671962782
447	0.1671676395
448	0.1671487839
449	0.1671219465
450	0.1670898324
451	0.1670673155
452	0.1669639171
453	0.1669379511
454	0.1669074457
455	0.166890844
456	0.1668847424
457	0.1668553068
458	0.1668458424
459	0.1668253872
460	0.1668249892
461	0.1667865252
462	0.1667713067
463	0.166758685
464	0.1667440428
465	0.1667101554
466	0.1666936804
467	0.166678255
468	0.1666406167
469	0.16663214
470	0.1665821686
471	0.1665753163
472	0.1665633296
473	0.166495089
474	0.1664507014
475	0.1664499026
476	0.1664375575
477	0.1664106734
478	0.1663842735
479	0.1662852935
480	0.1662637049
481	0.1662078225
482	0.1662070069
483	0.1661931701
484	0.1661743555
485	0.1661247238
486	0.1660840701
487	0.1660812709
488	0.1660391313
489	0.1660144668
490	0.1659883063
491	0.1659716687
492	0.165932082
493	0.1659182703
494	0.1658882038
495	0.1658780053
496	0.1658539459
497	0.1658084029
498	0.1657961105
499	0.1657785525
